N,epsilon,transition_prob,discount_factor,global_phase_size,aggregate_phase_size,algorithm,time,iterations,total_updates,error,num_mega_states,t_sa_final,theoretical_bound,speedup_updates
50,0.2,0.6,0.85,2,5,mega_state_agg,0.0731591391377151,8,7515,2.5027332522209846,3,5,2.6666666666666665,16.96606786427146
50,0.2,0.6,0.85,5,20,value_iteration,1.2222635173238814,51,127500,0.0,,,2.6666666666666665,10.194291196929719
50,0.2,0.6,0.85,5,20,mega_state_agg,0.10601392574608326,6,12507,2.599073724293838,7,1,2.6666666666666665,10.194291196929719
50,0.2,0.6,0.9,2,5,value_iteration,1.7422357182949781,72,180000,0.0,,,4.000000000000001,14.342629482071713
50,0.2,0.6,0.9,2,5,mega_state_agg,0.12528943875804543,15,12550,3.636416469697304,7,10,4.000000000000001,14.342629482071713
50,0.2,0.6,0.9,2,10,value_iteration,1.7839787127450109,72,180000,0.0,,,4.000000000000001,17.94616151545364
50,0.2,0.6,0.9,2,10,mega_state_agg,0.10008833976462483,14,10030,3.9572987033570097,3,10,4.000000000000001,17.94616151545364
50,0.2,0.6,0.9,5,20,value_iteration,1.888063922058791,72,180000,0.0,,,4.000000000000001,14.343772412144395
50,0.2,0.6,0.9,5,20,mega_state_agg,0.12098432425409555,12,12549,3.962025569593713,7,7,4.000000000000001,14.343772412144395
50,0.2,0.6,0.95,2,5,value_iteration,2.0525840469636023,84,210000,0.0,,,7.999999999999994,8.309262849681478
50,0.2,0.6,0.95,2,5,mega_state_agg,0.2570344493724406,33,25273,7.998935322652102,21,23,7.999999999999994,8.309262849681478
50,0.2,0.6,0.95,2,10,value_iteration,2.12994052702561,84,210000,0.0,,,7.999999999999994,10.352987576414908
50,0.2,0.6,0.95,2,10,mega_state_agg,0.1875293287448585,41,20284,7.997988232326756,18,33,7.999999999999994,10.352987576414908
50,0.2,0.6,0.95,5,20,value_iteration,2.174447271041572,84,210000,0.0,,,7.999999999999994,8.34658187599364
50,0.2,0.6,0.95,5,20,mega_state_agg,0.22018463211134076,30,25160,7.9603837070236985,8,20,7.999999999999994,8.34658187599364
50,0.2,0.6,0.99,2,5,value_iteration,2.441567045636475,97,242500,0.0,,,39.999999999999964,7.352941176470588
50,0.2,0.6,0.99,2,5,mega_state_agg,0.3270345679484308,43,32980,39.33317326703914,31,30,39.999999999999964,7.352941176470588
50,0.2,0.6,0.99,2,10,value_iteration,2.469315556809306,97,242500,0.0,,,39.999999999999964,9.535981124655919
50,0.2,0.6,0.99,2,10,mega_state_agg,0.2564630531705916,50,25430,39.77459201966852,20,40,39.999999999999964,9.535981124655919
50,0.2,0.7,0.8,2,5,value_iteration,0.9548292988911271,40,100000,0.0,,,2.0000000000000004,19.952114924181963
50,0.2,0.7,0.8,2,5,mega_state_agg,0.04486599285155535,6,5012,1.8042599609960321,3,4,2.0000000000000004,19.952114924181963
50,0.2,0.7,0.8,2,10,value_iteration,0.9933697166852653,40,100000,0.0,,,2.0000000000000004,19.952114924181963
50,0.2,0.7,0.8,2,10,mega_state_agg,0.04817222384735942,6,5012,1.8042599609960321,3,4,2.0000000000000004,19.952114924181963
50,0.2,0.7,0.8,5,20,value_iteration,0.9844221770763397,40,100000,0.0,,,2.0000000000000004,8.0
50,0.2,0.7,0.8,5,20,mega_state_agg,0.12096927408128977,5,12500,1.6382340338091042,0,0,2.0000000000000004,8.0
50,0.2,0.6,0.99,5,20,value_iteration,2.3929245192557573,97,242500,0.0,,,39.999999999999964,9.471916256542457
50,0.2,0.6,0.99,5,20,mega_state_agg,0.2503078621812165,47,25602,39.986355949640654,26,37,39.999999999999964,9.471916256542457
50,0.2,0.7,0.85,2,5,value_iteration,1.2747962041758,53,132500,0.0,,,2.6666666666666665,17.63140385894877
50,0.2,0.7,0.85,2,5,mega_state_agg,0.07552324561402202,8,7515,2.5026844323441715,3,5,2.6666666666666665,17.63140385894877
50,0.2,0.7,0.85,2,10,value_iteration,1.321384189184755,53,132500,0.0,,,2.6666666666666665,26.389165504879507
50,0.2,0.7,0.85,2,10,mega_state_agg,0.04889995185658336,9,5021,2.6073385833924734,3,7,2.6666666666666665,26.389165504879507
50,0.2,0.7,0.85,5,20,value_iteration,1.2905740910209715,53,132500,0.0,,,2.6666666666666665,10.59322033898305
50,0.2,0.7,0.85,5,20,mega_state_agg,0.1093447171151638,6,12508,2.599024904417025,8,1,2.6666666666666665,10.59322033898305
50,0.2,0.7,0.9,2,5,value_iteration,1.6594475680030882,66,165000,0.0,,,4.000000000000001,13.147410358565738
50,0.2,0.7,0.9,2,5,mega_state_agg,0.12498396215960383,15,12550,3.632707305898826,7,10,4.000000000000001,13.147410358565738
50,0.2,0.7,0.9,2,10,value_iteration,1.7171363257803023,66,165000,0.0,,,4.000000000000001,16.450648055832502
50,0.2,0.7,0.9,2,10,mega_state_agg,0.10180210182443261,14,10030,3.953589539558533,3,10,4.000000000000001,16.450648055832502
50,0.2,0.7,0.9,5,20,value_iteration,1.6319304308854043,66,165000,0.0,,,4.000000000000001,13.141127747690348
50,0.2,0.7,0.9,5,20,mega_state_agg,0.11880419962108135,12,12556,3.9583164057952365,8,7,4.000000000000001,13.141127747690348
50,0.2,0.7,0.95,2,5,value_iteration,1.8445603772997856,75,187500,0.0,,,7.999999999999994,7.443429932512902
50,0.2,0.7,0.95,2,5,mega_state_agg,0.24956613313406706,30,25190,7.942688592292635,17,20,7.999999999999994,7.443429932512902
50,0.2,0.7,0.95,2,10,value_iteration,1.7887178943492472,75,187500,0.0,,,7.999999999999994,9.27299703264095
50,0.2,0.7,0.95,2,10,mega_state_agg,0.1953719318844378,38,20220,7.894782131865268,12,30,7.999999999999994,9.27299703264095
50,0.2,0.7,0.95,5,20,value_iteration,2.0077278362587094,75,187500,0.0,,,7.999999999999994,7.452305246422894
50,0.2,0.7,0.95,5,20,mega_state_agg,0.2569842357188463,30,25160,7.734603828444628,8,20,7.999999999999994,7.452305246422894
50,0.2,0.7,0.99,2,5,value_iteration,2.06878540571779,83,207500,0.0,,,39.999999999999964,10.315684812329108
50,0.2,0.7,0.99,2,5,mega_state_agg,0.195353371091187,23,20115,39.34525580023583,13,15,39.999999999999964,10.315684812329108
50,0.2,0.92,0.8,2,5,value_iteration,1.0694143837317824,42,105000,0.0,,,2.0000000000000004,20.949720670391063
50,0.2,0.92,0.8,2,5,mega_state_agg,0.050857569091022015,6,5012,1.8041257509985122,3,4,2.0000000000000004,20.949720670391063
50,0.2,0.7,0.99,2,10,value_iteration,2.229091975837946,83,207500,0.0,,,39.999999999999964,13.741721854304636
50,0.2,0.7,0.99,2,10,mega_state_agg,0.13622330827638507,26,15100,39.97071063446013,7,20,39.999999999999964,13.741721854304636
50,0.2,0.92,0.8,2,10,value_iteration,1.023214346729219,42,105000,0.0,,,2.0000000000000004,20.949720670391063
50,0.2,0.92,0.8,2,10,mega_state_agg,0.047836275305598974,6,5012,1.8041257509985122,3,4,2.0000000000000004,20.949720670391063
50,0.2,0.7,0.99,5,20,value_iteration,2.189332767855376,83,207500,0.0,,,39.999999999999964,13.669301712779975
50,0.2,0.7,0.99,5,20,mega_state_agg,0.15362870506942272,26,15180,39.877919512247146,9,20,39.999999999999964,13.669301712779975
50,0.2,0.92,0.8,5,20,value_iteration,1.0583933731541038,42,105000,0.0,,,2.0000000000000004,8.4
50,0.2,0.92,0.8,5,20,mega_state_agg,0.10298218112438917,5,12500,1.6380998238115843,0,0,2.0000000000000004,8.4
50,0.2,0.92,0.85,2,5,value_iteration,1.2754043661989272,54,135000,0.0,,,2.6666666666666665,17.964071856287426
50,0.2,0.92,0.85,2,5,mega_state_agg,0.06493245577439666,8,7515,2.501928719513006,3,5,2.6666666666666665,17.964071856287426
50,0.2,0.92,0.85,2,10,value_iteration,1.341181532945484,54,135000,0.0,,,2.6666666666666665,26.88707428799044
50,0.2,0.92,0.85,2,10,mega_state_agg,0.04937101388350129,9,5021,2.606582870561308,3,7,2.6666666666666665,26.88707428799044
50,0.2,0.92,0.85,5,20,value_iteration,1.391734394710511,54,135000,0.0,,,2.6666666666666665,10.79395538498441
50,0.2,0.92,0.85,5,20,mega_state_agg,0.12513931514695287,6,12507,2.5982691915858593,7,1,2.6666666666666665,10.79395538498441
50,0.2,0.92,0.9,2,5,value_iteration,1.4043338536284864,56,140000,0.0,,,4.000000000000001,11.159824631327222
50,0.2,0.92,0.9,2,5,mega_state_agg,0.11832913802936673,15,12545,3.604490048299584,6,10,4.000000000000001,11.159824631327222
50,0.2,0.92,0.9,2,10,value_iteration,1.4321403270587325,56,140000,0.0,,,4.000000000000001,13.958125623130607
50,0.2,0.92,0.9,2,10,mega_state_agg,0.10556736402213573,14,10030,3.92537228195929,3,10,4.000000000000001,13.958125623130607
50,0.2,0.92,0.9,5,20,value_iteration,1.4281309377402067,56,140000,0.0,,,4.000000000000001,11.156267431667862
50,0.2,0.92,0.9,5,20,mega_state_agg,0.10721584502607584,12,12549,3.930099148195991,7,7,4.000000000000001,11.156267431667862
50,0.2,0.92,0.95,2,5,value_iteration,1.4270414598286152,59,147500,0.0,,,7.999999999999994,6.515017667844523
50,0.2,0.92,0.95,2,5,mega_state_agg,0.20465027913451195,29,22640,7.623166160487466,11,20,7.999999999999994,6.515017667844523
50,0.2,0.92,0.95,2,10,value_iteration,1.5344184800051153,59,147500,0.0,,,7.999999999999994,8.342760180995475
50,0.2,0.92,0.95,2,10,mega_state_agg,0.18561932165175676,37,17680,7.572738307406032,9,30,7.999999999999994,8.342760180995475
50,0.2,0.92,0.95,5,20,value_iteration,1.4407808277755976,59,147500,0.0,,,7.999999999999994,7.316468253968254
50,0.2,0.92,0.95,5,20,mega_state_agg,0.19485387904569507,28,20160,7.858765504640173,8,20,7.999999999999994,7.316468253968254
50,0.2,0.92,0.99,2,5,value_iteration,1.5555303078144789,61,152500,0.0,,,39.999999999999964,30.48171097341595
50,0.2,0.92,0.99,2,5,mega_state_agg,0.04646852193400264,3,5003,39.290225775654655,3,1,39.999999999999964,30.48171097341595
50,0.2,0.92,0.99,2,10,value_iteration,1.5103187370114028,61,152500,0.0,,,39.999999999999964,30.48171097341595
50,0.2,0.92,0.99,2,10,mega_state_agg,0.05106969503685832,3,5003,39.290225775654655,3,1,39.999999999999964,30.48171097341595
50,0.2,0.95,0.8,2,5,value_iteration,1.0601210719905794,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,0.95,0.8,2,5,mega_state_agg,0.051177398301661015,6,5012,1.8041528303530305,3,4,2.0000000000000004,21.44852354349561
50,0.2,0.92,0.99,5,20,value_iteration,1.4087285189889371,61,152500,0.0,,,39.999999999999964,20.333333333333332
50,0.2,0.92,0.99,5,20,mega_state_agg,0.06481136288493872,3,7500,39.19122577565465,0,0,39.999999999999964,20.333333333333332
50,0.2,0.95,0.8,2,10,value_iteration,1.0641082599759102,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,0.95,0.8,2,10,mega_state_agg,0.045605441089719534,6,5012,1.8041528303530305,3,4,2.0000000000000004,21.44852354349561
50,0.2,0.95,0.8,5,20,value_iteration,1.0097326841205359,43,107500,0.0,,,2.0000000000000004,8.6
50,0.2,0.95,0.8,5,20,mega_state_agg,0.11390262935310602,5,12500,1.6381269031661034,0,0,2.0000000000000004,8.6
50,0.2,0.95,0.85,2,5,value_iteration,1.4079431393183768,53,132500,0.0,,,2.6666666666666665,17.63140385894877
50,0.2,0.95,0.85,2,5,mega_state_agg,0.06995698902755976,8,7515,2.501569327913444,3,5,2.6666666666666665,17.63140385894877
50,0.2,0.95,0.85,2,10,value_iteration,1.3691192450933158,53,132500,0.0,,,2.6666666666666665,26.389165504879507
50,0.2,0.95,0.85,2,10,mega_state_agg,0.046033300925046206,9,5021,2.606223478961745,3,7,2.6666666666666665,26.389165504879507
50,0.2,0.95,0.85,5,20,value_iteration,1.4273557062260807,53,132500,0.0,,,2.6666666666666665,10.594914441068287
50,0.2,0.95,0.85,5,20,mega_state_agg,0.11584130674600601,6,12506,2.5979097999862972,6,1,2.6666666666666665,10.594914441068287
50,0.2,0.95,0.9,2,5,value_iteration,1.3146440368145704,55,137500,0.0,,,4.000000000000001,10.964912280701755
50,0.2,0.95,0.9,2,5,mega_state_agg,0.10769160557538271,15,12540,3.5970253845706637,5,10,4.000000000000001,10.964912280701755
50,0.2,0.95,0.9,5,20,value_iteration,1.2495483760721982,55,137500,0.0,,,4.000000000000001,10.963163769733695
50,0.2,0.95,0.9,5,20,mega_state_agg,0.11910941731184721,12,12542,3.922634484467073,6,7,4.000000000000001,10.963163769733695
50,0.2,0.95,0.9,2,10,value_iteration,1.3564074719324708,55,137500,0.0,,,4.000000000000001,13.70887337986042
50,0.2,0.95,0.9,2,10,mega_state_agg,0.09628158574923873,14,10030,3.9179076182303705,3,10,4.000000000000001,13.70887337986042
50,0.2,0.95,0.95,2,5,value_iteration,1.391612877137959,57,142500,0.0,,,7.999999999999994,7.073715562174237
50,0.2,0.95,0.95,2,5,mega_state_agg,0.18671959824860096,28,20145,7.956211245072005,12,20,7.999999999999994,7.073715562174237
50,0.2,0.95,0.95,2,10,value_iteration,1.3062683688476682,57,142500,0.0,,,7.999999999999994,9.392920703974688
50,0.2,0.95,0.95,2,10,mega_state_agg,0.14334259182214737,35,15171,7.988533904145154,9,29,7.999999999999994,9.392920703974688
50,0.2,0.95,0.99,2,5,value_iteration,1.4117470108903944,58,145000,0.0,,,39.999999999999964,58.0
50,0.2,0.95,0.99,2,5,mega_state_agg,0.022402401082217693,1,2500,39.94887415718481,0,0,39.999999999999964,58.0
50,0.2,0.95,0.95,5,20,value_iteration,1.3498404291458428,57,142500,0.0,,,7.999999999999994,7.082504970178927
50,0.2,0.95,0.95,5,20,mega_state_agg,0.1703978469595313,28,20120,7.725646409783364,6,20,7.999999999999994,7.082504970178927
50,0.2,0.95,0.99,2,10,value_iteration,1.3920367457903922,58,145000,0.0,,,39.999999999999964,58.0
50,0.2,0.95,0.99,2,10,mega_state_agg,0.022639145608991385,1,2500,39.94887415718481,0,0,39.999999999999964,58.0
50,0.2,0.95,0.99,5,20,value_iteration,1.4308565999381244,58,145000,0.0,,,39.999999999999964,58.0
50,0.2,0.95,0.99,5,20,mega_state_agg,0.022896073292940855,1,2500,39.94887415718481,0,0,39.999999999999964,58.0
50,0.2,0.98,0.8,2,10,value_iteration,0.997441410087049,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,0.98,0.8,2,10,mega_state_agg,0.050051179714500904,6,5012,1.8041139298335032,3,4,2.0000000000000004,21.44852354349561
50,0.2,0.98,0.8,2,5,value_iteration,1.1629926869645715,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,0.98,0.8,2,5,mega_state_agg,0.052112070843577385,6,5012,1.8041139298335032,3,4,2.0000000000000004,21.44852354349561
50,0.2,0.98,0.8,5,20,value_iteration,1.053260990884155,43,107500,0.0,,,2.0000000000000004,8.6
50,0.2,0.98,0.8,5,20,mega_state_agg,0.1130864480510354,5,12500,1.6380880026465752,0,0,2.0000000000000004,8.6
50,0.2,0.98,0.85,2,5,value_iteration,1.2567147510126233,51,127500,0.0,,,2.6666666666666665,16.96606786427146
50,0.2,0.98,0.85,2,5,mega_state_agg,0.07350200600922108,8,7515,2.5010814732178703,3,5,2.6666666666666665,16.96606786427146
50,0.2,0.98,0.85,2,10,value_iteration,1.2453519408591092,51,127500,0.0,,,2.6666666666666665,25.393347938657637
50,0.2,0.98,0.85,2,10,mega_state_agg,0.042907753959298134,9,5021,2.6057356242661722,3,7,2.6666666666666665,25.393347938657637
50,0.2,0.98,0.85,5,20,value_iteration,1.2976915566250682,51,127500,0.0,,,2.6666666666666665,10.195106348952503
50,0.2,0.98,0.85,5,20,mega_state_agg,0.12157938769087195,6,12506,2.5974219452907237,6,1,2.6666666666666665,10.195106348952503
50,0.2,0.98,0.9,2,5,value_iteration,1.349560780916363,53,132500,0.0,,,4.000000000000001,13.197211155378486
50,0.2,0.98,0.9,2,5,mega_state_agg,0.09995954623445868,14,10040,3.992241661920663,5,10,4.000000000000001,13.197211155378486
50,0.2,0.98,0.9,2,10,value_iteration,1.3258069469593465,53,132500,0.0,,,4.000000000000001,13.21036889332004
50,0.2,0.98,0.9,2,10,mega_state_agg,0.09630615636706352,14,10030,3.908901649951911,3,10,4.000000000000001,13.21036889332004
50,0.2,0.98,0.9,5,20,value_iteration,1.3557856129482388,53,132500,0.0,,,4.000000000000001,10.564503269016106
50,0.2,0.98,0.9,5,20,mega_state_agg,0.12351263361051679,12,12542,3.9136285161886146,6,7,4.000000000000001,10.564503269016106
50,0.2,0.98,0.95,2,5,value_iteration,1.3757165330462158,54,135000,0.0,,,7.999999999999994,6.709741550695825
50,0.2,0.98,0.95,2,5,mega_state_agg,0.1863884092308581,27,20120,7.916828574133863,10,19,7.999999999999994,6.709741550695825
50,0.2,0.98,0.95,2,10,value_iteration,1.3356598182581365,54,135000,0.0,,,7.999999999999994,8.90266420469533
50,0.2,0.98,0.95,2,10,mega_state_agg,0.15916477097198367,34,15164,7.931413865950763,8,28,7.999999999999994,8.90266420469533
50,0.2,0.98,0.95,5,20,value_iteration,1.270682652015239,54,135000,0.0,,,7.999999999999994,6.7030784508440915
50,0.2,0.98,0.95,5,20,mega_state_agg,0.19808602705597878,28,20140,7.580847671997633,7,20,7.999999999999994,6.7030784508440915
50,0.2,0.98,0.99,2,5,value_iteration,1.47127082105726,55,137500,0.0,,,39.999999999999964,55.0
50,0.2,0.98,0.99,2,5,mega_state_agg,0.0247743078507483,1,2500,38.735298725731454,0,0,39.999999999999964,55.0
50,0.2,1.0,0.8,2,5,value_iteration,0.5484175849705935,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,1.0,0.8,2,5,mega_state_agg,0.025658959988504648,6,5012,1.8040856448200073,3,4,2.0000000000000004,21.44852354349561
50,0.2,0.98,0.99,2,10,value_iteration,1.4355202722363174,55,137500,0.0,,,39.999999999999964,55.0
50,0.2,0.98,0.99,2,10,mega_state_agg,0.024458601139485836,1,2500,38.735298725731454,0,0,39.999999999999964,55.0
50,0.2,0.98,0.99,5,20,value_iteration,1.3273479738272727,55,137500,0.0,,,39.999999999999964,55.0
50,0.2,0.98,0.99,5,20,mega_state_agg,0.02136564487591386,1,2500,38.735298725731454,0,0,39.999999999999964,55.0
50,0.2,1.0,0.8,5,20,value_iteration,0.5333658750168979,43,107500,0.0,,,2.0000000000000004,8.6
50,0.2,1.0,0.8,5,20,mega_state_agg,0.05447143781930208,5,12500,1.638059717633079,0,0,2.0000000000000004,8.6
50,0.2,1.0,0.8,2,10,value_iteration,0.6063807788304985,43,107500,0.0,,,2.0000000000000004,21.44852354349561
50,0.2,1.0,0.8,2,10,mega_state_agg,0.024174944031983614,6,5012,1.8040856448200073,3,4,2.0000000000000004,21.44852354349561
50,0.2,1.0,0.85,2,5,value_iteration,0.6829123389907181,50,125000,0.0,,,2.6666666666666665,16.633399866932802
50,0.2,1.0,0.85,2,5,mega_state_agg,0.03837851295247674,8,7515,2.5006699092411635,3,5,2.6666666666666665,16.633399866932802
50,0.2,1.0,0.85,2,10,value_iteration,0.6464011520147324,50,125000,0.0,,,2.6666666666666665,24.895439155546704
50,0.2,1.0,0.85,2,10,mega_state_agg,0.026872189715504646,9,5021,2.6053240602894654,3,7,2.6666666666666665,24.895439155546704
50,0.2,1.0,0.85,5,20,value_iteration,0.6482603182084858,50,125000,0.0,,,2.6666666666666665,9.99520230289461
50,0.2,1.0,0.85,5,20,mega_state_agg,0.061913971323519945,6,12506,2.597010381314017,6,1,2.6666666666666665,9.99520230289461
50,0.2,1.0,0.9,2,5,value_iteration,0.6734427763149142,50,125000,0.0,,,4.000000000000001,12.450199203187251
50,0.2,1.0,0.9,2,5,mega_state_agg,0.053597717080265284,14,10040,3.9849582873143605,5,10,4.000000000000001,12.450199203187251
50,0.2,1.0,0.9,2,10,value_iteration,0.6839841948822141,50,125000,0.0,,,4.000000000000001,12.46261216350947
50,0.2,1.0,0.9,2,10,mega_state_agg,0.05079079931601882,14,10030,3.9016182753456095,3,10,4.000000000000001,12.46261216350947
50,0.2,1.0,0.9,5,20,value_iteration,0.6485411152243614,50,125000,0.0,,,4.000000000000001,9.966512517939723
50,0.2,1.0,0.9,5,20,mega_state_agg,0.05918096378445625,12,12542,3.906345141582312,6,7,4.000000000000001,9.966512517939723
50,0.2,1.0,0.95,2,5,value_iteration,0.6690317667089403,50,125000,0.0,,,7.999999999999994,6.218286737638046
50,0.2,1.0,0.95,2,5,mega_state_agg,0.09490002086386085,26,20102,7.918215056248215,9,18,7.999999999999994,6.218286737638046
50,0.2,1.0,0.95,2,10,value_iteration,0.6779064363799989,50,125000,0.0,,,7.999999999999994,8.262277744728667
50,0.2,1.0,0.95,2,10,mega_state_agg,0.0862157279625535,33,15129,7.913472580069886,7,27,7.999999999999994,8.262277744728667
50,0.2,1.0,0.95,5,20,value_iteration,0.6447252510115504,50,125000,0.0,,,7.999999999999994,7.094211123723042
50,0.2,1.0,0.95,5,20,mega_state_agg,0.092441750690341,27,17620,7.951388682109494,6,20,7.999999999999994,7.094211123723042
50,0.2,1.0,0.99,2,5,value_iteration,0.6351789361797273,50,125000,0.0,,,39.999999999999964,50.0
50,0.2,1.0,0.99,2,5,mega_state_agg,0.011015751399099827,1,2500,37.888276046713464,0,0,39.999999999999964,50.0
50,0.2,1.0,0.99,2,10,value_iteration,0.6016488922759891,50,125000,0.0,,,39.999999999999964,50.0
50,0.2,1.0,0.99,2,10,mega_state_agg,0.010846396908164024,1,2500,37.888276046713464,0,0,39.999999999999964,50.0
50,0.2,1.0,0.99,5,20,value_iteration,0.704840858001262,50,125000,0.0,,,39.999999999999964,50.0
50,0.2,1.0,0.99,5,20,mega_state_agg,0.01248250575736165,1,2500,37.888276046713464,0,0,39.999999999999964,50.0
50,0.5,0.5,0.8,2,5,value_iteration,0.9086054931394756,37,92500,0.0,,,5.000000000000001,37.0
50,0.5,0.5,0.8,2,5,mega_state_agg,0.024328568018972874,1,2500,3.9998808108424946,0,0,5.000000000000001,37.0
